province,district_name,constituency,party,votes,winner,election_year
Lumbini,Dang,3,Janata Samajwadi Party Nepal,193,False,2079
Lumbini,Dang,3,Independent,94,False,2079
Lumbini,Dang,3,राष्ट्रिय जनमुक्ति पार्टी,66,False,2079
Lumbini,Dang,3,Independent,60,False,2079
Lumbini,Dang,3,Independent,31,False,2079
Lumbini,Dang,3,नेपाल मजदुर किसान पार्टी,28,False,2079
Lumbini,Dang,3,Independent,15,False,2079
Lumbini,Dang,3,Independent,8,False,2079
Lumbini,Dang,3,Independent,5,False,2079
Karnali,Dolpa,1,NCP (एकिकृत समाजबादी),11292,True,2079
Karnali,Dolpa,1,NCP,5505,False,2079
Karnali,Dolpa,1,RSP,661,False,2079
Karnali,Dolpa,1,NCP मार्क्सवादी (पुष्पलाल),53,False,2079
Karnali,Dolpa,1,Independent,10,False,2079
Karnali,Mugu,1,NC,14706,True,2079
Karnali,Mugu,1,NCP,10710,False,2079
Karnali,Mugu,1,RSP,299,False,2079
Karnali,Mugu,1,Independent,67,False,2079
Karnali,Mugu,1,Independent,38,False,2079
Karnali,Jumla,1,RSP,22819,True,2079
Karnali,Jumla,1,CPN-Maoist Centre,11959,False,2079
Karnali,Jumla,1,NCP,6528,False,2079
Karnali,Jumla,1,नेपाल मजदुर किसान पार्टी,955,False,2079
Karnali,Jumla,1,Independent,545,False,2079
Karnali,Kalikot,1,CPN-Maoist Centre,23727,True,2079
Karnali,Kalikot,1,NCP,16718,False,2079
Karnali,Kalikot,1,RSP,1593,False,2079
Karnali,Kalikot,1,नेपाल मजदुर किसान पार्टी,1102,False,2079
Karnali,Kalikot,1,Independent,906,False,2079
Karnali,Kalikot,1,NC (BP),138,False,2079
Karnali,Kalikot,1,Independent,82,False,2079
Karnali,Humla,1,CPN-Maoist Centre,14371,True,2079
Karnali,Humla,1,NCP,9516,False,2079
Karnali,Humla,1,RSP,378,False,2079
Karnali,Jajarkot,1,CPN-Maoist Centre,34151,True,2079
Karnali,Jajarkot,1,NCP,25120,False,2079
Karnali,Jajarkot,1,Independent,1191,False,2079
Karnali,Jajarkot,1,RSP,738,False,2079
Karnali,Jajarkot,1,RSP,295,False,2079
Karnali,Jajarkot,1,NC (BP),142,False,2079
Karnali,Dailekh,1,NCP (एकिकृत समाजबादी),18297,True,2079
Karnali,Dailekh,1,NCP,17445,False,2079
Karnali,Dailekh,1,RSP,4612,False,2079
Karnali,Dailekh,1,नेपाल मजदुर किसान पार्टी,698,False,2079
Karnali,Dailekh,1,RSP,387,False,2079
Karnali,Dailekh,1,Independent,210,False,2079
Karnali,Dailekh,1,Independent,106,False,2079
Karnali,Dailekh,1,NC (BP),66,False,2079
Karnali,Dailekh,2,NC,20183,True,2079
Karnali,Dailekh,2,NCP,20016,False,2079
Karnali,Dailekh,2,नेपाल मजदुर किसान पार्टी,3086,False,2079
Karnali,Dailekh,2,RSP,713,False,2079
Karnali,Dailekh,2,RSP,488,False,2079
Karnali,Surkhet,1,NC,42607,True,2079
Karnali,Surkhet,1,NCP,30988,False,2079
Karnali,Surkhet,1,RSP,897,False,2079
Karnali,Surkhet,1,RSP,653,False,2079
Karnali,Surkhet,1,Janata Samajwadi Party Nepal,350,False,2079
Karnali,Surkhet,1,नेपाल मजदुर किसान पार्टी,59,False,2079
Karnali,Surkhet,1,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,32,False,2079
Karnali,Surkhet,1,मंगोल नेशनल अर्गनाइजेसन,29,False,2079
Karnali,Surkhet,2,NC,34625,True,2079
Karnali,Surkhet,2,NCP,29558,False,2079
Karnali,Surkhet,2,RSP,4601,False,2079
Karnali,Surkhet,2,RSP,2632,False,2079
Karnali,Surkhet,2,Janata Samajwadi Party Nepal,313,False,2079
Karnali,Surkhet,2,नेपाल मजदुर किसान पार्टी,278,False,2079
Karnali,Surkhet,2,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,264,False,2079
Karnali,Surkhet,2,NCP माओवादी समाजवादी,105,False,2079
Karnali,Surkhet,2,नेश्नलिष्ट पिपल्स पार्टी,50,False,2079
Lumbini,Banke,1,NCP,25026,True,2079
Lumbini,Banke,1,CPN-Maoist Centre,19632,False,2079
Lumbini,Banke,1,नागरिक उन्मुक्ति पार्टी,11465,False,2079
Lumbini,Banke,1,RSP,10071,False,2079
Lumbini,Banke,1,Janata Samajwadi Party Nepal,2693,False,2079
Lumbini,Banke,1,Independent,925,False,2079
Lumbini,Banke,1,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल",388,False,2079
Lumbini,Banke,1,नेपाल मजदुर किसान पार्टी,257,False,2079
Lumbini,Banke,1,नेपालका लागि नेपाली पार्टी,142,False,2079
Lumbini,Banke,1,NC (BP),134,False,2079
Lumbini,Banke,1,NCP माओवादी समाजवादी,78,False,2079
Lumbini,Banke,2,RSP,29577,True,2079
Lumbini,Banke,2,Janata Samajwadi Party Nepal,23520,False,2079
Lumbini,Banke,2,NC,4403,False,2079
Lumbini,Banke,2,RSP,1333,False,2079
Lumbini,Banke,2,Independent,1289,False,2079
Lumbini,Banke,2,NCP मार्क्सवादी (पुष्पलाल),596,False,2079
Lumbini,Banke,2,Independent,528,False,2079
Lumbini,Banke,2,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल",512,False,2079
Lumbini,Banke,2,जनमत पार्टी,223,False,2079
Lumbini,Banke,2,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,207,False,2079
Lumbini,Banke,2,Janata Samajwadi Party Nepal,141,False,2079
Lumbini,Banke,2,Independent,133,False,2079
Lumbini,Banke,2,नेपाल मजदुर किसान पार्टी,76,False,2079
Lumbini,Banke,2,Independent,26,False,2079
Lumbini,Banke,2,राष्ट्रिय जनमुक्ति पार्टी,22,False,2079
Lumbini,Banke,2,Independent,15,False,2079
Lumbini,Banke,3,NC,29097,True,2079
Lumbini,Banke,3,NCP,24305,False,2079
Lumbini,Banke,3,RSP,7467,False,2079
Lumbini,Banke,3,Janata Samajwadi Party Nepal,4291,False,2079
Lumbini,Banke,3,जनमत पार्टी,2527,False,2079
Lumbini,Banke,3,NCP मार्क्सवादी (पुष्पलाल),620,False,2079
Lumbini,Banke,3,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल",331,False,2079
Lumbini,Banke,3,NC (BP),263,False,2079
Lumbini,Banke,3,नेपाल मजदुर किसान पार्टी,173,False,2079
Lumbini,Bardiya,1,NC,30611,True,2079
Lumbini,Bardiya,1,NCP,26155,False,2079
Lumbini,Bardiya,1,नागरिक उन्मुक्ति पार्टी,23993,False,2079
Lumbini,Bardiya,1,RSP,11004,False,2079
Lumbini,Bardiya,1,जनमत पार्टी,2355,False,2079
Lumbini,Bardiya,1,RSP,2266,False,2079
Lumbini,Bardiya,1,Janata Samajwadi Party Nepal,1000,False,2079
Lumbini,Bardiya,1,Independent,224,False,2079
Lumbini,Bardiya,1,नेश्नलिष्ट पिपल्स पार्टी,207,False,2079
Lumbini,Bardiya,1,नेपाल मजदुर किसान पार्टी,166,False,2079
Lumbini,Bardiya,2,Independent,26520,True,2079
Lumbini,Bardiya,2,CPN-Maoist Centre,26384,False,2079
Lumbini,Bardiya,2,NCP,16090,False,2079
Lumbini,Bardiya,2,RSP,13292,False,2079
Lumbini,Bardiya,2,RSP,3891,False,2079
Lumbini,Bardiya,2,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल",368,False,2079
Lumbini,Bardiya,2,Independent,144,False,2079
Lumbini,Bardiya,2,नेपाल मजदुर किसान पार्टी,123,False,2079
Sudurpaschim,Bajura,1,NC,31786,True,2079
Sudurpaschim,Bajura,1,NCP,26349,False,2079
Sudurpaschim,Bajura,1,RSP,207,False,2079
Sudurpaschim,Bajura,1,Independent,114,False,2079
Sudurpaschim,Bajura,1,Janata Samajwadi Party Nepal,73,False,2079
Sudurpaschim,Achham,1,NCP (एकिकृत समाजबादी),19534,True,2079
Sudurpaschim,Achham,1,NCP,15045,False,2079
Sudurpaschim,Achham,1,Independent,4392,False,2079
Sudurpaschim,Achham,1,हाम्रो नेपाली पार्टी,171,False,2079
Sudurpaschim,Achham,1,Independent,171,False,2079
Sudurpaschim,Achham,1,Independent,102,False,2079
Sudurpaschim,Achham,2,NC,22954,True,2079
Sudurpaschim,Achham,2,NCP,16114,False,2079
Sudurpaschim,Achham,2,Independent,311,False,2079
Sudurpaschim,Achham,2,RSP,286,False,2079
Sudurpaschim,Achham,2,नेपाल मजदुर किसान पार्टी,108,False,2079
Sudurpaschim,Bajhang,1,NCP (एकिकृत समाजबादी),28413,True,2079
Sudurpaschim,Bajhang,1,NCP,27412,False,2079
Sudurpaschim,Bajhang,1,RSP,1208,False,2079
Sudurpaschim,Bajhang,1,Independent,637,False,2079
Sudurpaschim,Bajhang,1,RSP,528,False,2079
Sudurpaschim,Bajhang,1,Independent,212,False,2079
Sudurpaschim,Bajhang,1,Janata Samajwadi Party Nepal,203,False,2079
Sudurpaschim,Doti,1,NCP (एकिकृत समाजबादी),27210,True,2079
Sudurpaschim,Doti,1,NCP,23004,False,2079
Sudurpaschim,Doti,1,Independent,6689,False,2079
Sudurpaschim,Doti,1,RSP,802,False,2079
Sudurpaschim,Doti,1,RSP,774,False,2079
Sudurpaschim,Doti,1,Independent,104,False,2079
Sudurpaschim,Kailali,1,नागरिक उन्मुक्ति पार्टी,30404,True,2079
Sudurpaschim,Kailali,1,NC,18081,False,2079
Sudurpaschim,Kailali,1,NCP,5910,False,2079
Sudurpaschim,Kailali,1,RSP,3648,False,2079
Sudurpaschim,Kailali,1,RSP,1869,False,2079
Sudurpaschim,Kailali,1,Independent,363,False,2079
Sudurpaschim,Kailali,1,Independent,230,False,2079
Sudurpaschim,Kailali,1,Federal Democratic National Forum,122,False,2079
Sudurpaschim,Kailali,1,नेपाल मजदुर किसान पार्टी,107,False,2079
Sudurpaschim,Kailali,1,नेपालका लागि नेपाली पार्टी,90,False,2079
Sudurpaschim,Kailali,1,राष्ट्रिय जनमुक्ति पार्टी,54,False,2079
Sudurpaschim,Kailali,2,नागरिक उन्मुक्ति पार्टी,21871,True,2079
Sudurpaschim,Kailali,2,NCP,16128,False,2079
Sudurpaschim,Kailali,2,CPN-Maoist Centre,15116,False,2079
Sudurpaschim,Kailali,2,RSP,2784,False,2079
Sudurpaschim,Kailali,2,नेपाल मजदुर किसान पार्टी,318,False,2079
Sudurpaschim,Kailali,2,मंगोल नेशनल अर्गनाइजेसन,210,False,2079
Sudurpaschim,Kailali,2,NCP माओवादी समाजवादी,131,False,2079
Sudurpaschim,Kailali,2,नेपाल लोकतान्त्रिक पार्टी,104,False,2079
Sudurpaschim,Kailali,2,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल",48,False,2079
Sudurpaschim,Kailali,3,नागरिक उन्मुक्ति पार्टी,23120,True,2079
Sudurpaschim,Kailali,3,CPN-Maoist Centre,17749,False,2079
Sudurpaschim,Kailali,3,NCP,9874,False,2079
Sudurpaschim,Kailali,3,RSP,7045,False,2079
Sudurpaschim,Kailali,3,NCP (मार्क्सवादी लेनिनवादी),990,False,2079
Sudurpaschim,Kailali,3,Independent,484,False,2079
Sudurpaschim,Kailali,3,Independent,296,False,2079
Sudurpaschim,Kailali,3,नेपाल मजदुर किसान पार्टी,161,False,2079
Sudurpaschim,Kailali,4,NC,26275,True,2079
Sudurpaschim,Kailali,4,NCP,22663,False,2079
Sudurpaschim,Kailali,4,नागरिक उन्मुक्ति पार्टी,6233,False,2079
Sudurpaschim,Kailali,4,RSP,2230,False,2079
Sudurpaschim,Kailali,4,RSP,1470,False,2079
Sudurpaschim,Kailali,4,मौलिक जरोकिलो पार्टी,199,False,2079
Sudurpaschim,Kailali,4,Independent,126,False,2079
Sudurpaschim,Kailali,4,नेपाल मजदुर किसान पार्टी,62,False,2079
Sudurpaschim,Kailali,4,नेपाल संघीय समाजवादी पार्टी,61,False,2079
Sudurpaschim,Kailali,4,"जनता प्रगतिशिल पार्टी, नेपाल",48,False,2079
Sudurpaschim,Kailali,5,NC,21392,True,2079
Sudurpaschim,Kailali,5,NCP,20318,False,2079
Sudurpaschim,Kailali,5,Independent,8349,False,2079
Sudurpaschim,Kailali,5,Independent,7460,False,2079
Sudurpaschim,Kailali,5,RSP,3405,False,2079
Sudurpaschim,Kailali,5,Independent,290,False,2079
Sudurpaschim,Kailali,5,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल",264,False,2079
Sudurpaschim,Kailali,5,Independent,129,False,2079
Sudurpaschim,Kailali,5,Independent,117,False,2079
Sudurpaschim,Kailali,5,नेपाल मजदुर किसान पार्टी,42,False,2079
Sudurpaschim,Darchula,1,NC,28515,True,2079
Sudurpaschim,Darchula,1,NCP,26381,False,2079
Sudurpaschim,Darchula,1,RSP,380,False,2079
Sudurpaschim,Darchula,1,RSP,198,False,2079
Sudurpaschim,Darchula,1,नेपाल मजदुर किसान पार्टी,78,False,2079
Sudurpaschim,Darchula,1,नागरिक उन्मुक्ति पार्टी,65,False,2079
Sudurpaschim,Darchula,1,नेश्नलिष्ट पिपल्स पार्टी,47,False,2079
Sudurpaschim,Darchula,1,Federal Democratic National Forum,46,False,2079
Sudurpaschim,Darchula,1,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,13,False,2079
Sudurpaschim,Baitadi,1,NCP,33611,True,2079
Sudurpaschim,Baitadi,1,CPN-Maoist Centre,32080,False,2079
Sudurpaschim,Baitadi,1,Independent,2509,False,2079
Sudurpaschim,Baitadi,1,RSP,1759,False,2079
Sudurpaschim,Baitadi,1,RSP,1423,False,2079
Sudurpaschim,Baitadi,1,Independent,352,False,2079
Sudurpaschim,Baitadi,1,Independent,237,False,2079
Sudurpaschim,Baitadi,1,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,171,False,2079
Sudurpaschim,Baitadi,1,Janata Samajwadi Party Nepal,139,False,2079
Sudurpaschim,Baitadi,1,नेश्नलिष्ट पिपल्स पार्टी,127,False,2079
Sudurpaschim,Baitadi,1,नेपाल मजदुर किसान पार्टी,90,False,2079
Sudurpaschim,Dadeldhura,1,NC,25534,True,2079
Sudurpaschim,Dadeldhura,1,Independent,13042,False,2079
Sudurpaschim,Dadeldhura,1,NC (BP),7535,False,2079
Sudurpaschim,Dadeldhura,1,RSP,784,False,2079
Sudurpaschim,Dadeldhura,1,Independent,442,False,2079
Sudurpaschim,Dadeldhura,1,Independent,433,False,2079
Sudurpaschim,Dadeldhura,1,Janata Samajwadi Party Nepal,161,False,2079
Sudurpaschim,Dadeldhura,1,Independent,85,False,2079
Sudurpaschim,Kanchanpur,1,NCP,24943,True,2079
Sudurpaschim,Kanchanpur,1,CPN-Maoist Centre,19400,False,2079
Sudurpaschim,Kanchanpur,1,नागरिक उन्मुक्ति पार्टी,8685,False,2079
Sudurpaschim,Kanchanpur,1,RSP,3539,False,2079
Sudurpaschim,Kanchanpur,1,RSP,1909,False,2079
Sudurpaschim,Kanchanpur,1,Independent,693,False,2079
Sudurpaschim,Kanchanpur,1,Independent,530,False,2079
Sudurpaschim,Kanchanpur,1,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल",279,False,2079
Sudurpaschim,Kanchanpur,1,नेपाल मजदुर किसान पार्टी,95,False,2079
Sudurpaschim,Kanchanpur,1,Independent,67,False,2079
Sudurpaschim,Kanchanpur,2,NC,28136,True,2079
Sudurpaschim,Kanchanpur,2,NCP,21682,False,2079
Sudurpaschim,Kanchanpur,2,RSP,4937,False,2079
Sudurpaschim,Kanchanpur,2,RSP,3515,False,2079
Sudurpaschim,Kanchanpur,2,हाम्रो नेपाली पार्टी,598,False,2079
Sudurpaschim,Kanchanpur,2,NC (BP),423,False,2079
Sudurpaschim,Kanchanpur,2,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल",254,False,2079
Sudurpaschim,Kanchanpur,2,नेपाल मजदुर किसान पार्टी,181,False,2079
Sudurpaschim,Kanchanpur,2,"जनता प्रगतिशिल पार्टी, नेपाल",103,False,2079
Sudurpaschim,Kanchanpur,2,जनमत पार्टी,87,False,2079
Sudurpaschim,Kanchanpur,3,NC,30575,True,2079
Sudurpaschim,Kanchanpur,3,NCP,18485,False,2079
Sudurpaschim,Kanchanpur,3,RSP,2031,False,2079
Sudurpaschim,Kanchanpur,3,Independent,1145,False,2079
Sudurpaschim,Kanchanpur,3,Independent,741,False,2079
Sudurpaschim,Kanchanpur,3,हाम्रो नेपाली पार्टी,279,False,2079
Sudurpaschim,Kanchanpur,3,Independent,252,False,2079
Sudurpaschim,Kanchanpur,3,मौलिक जरोकिलो पार्टी,216,False,2079
Sudurpaschim,Kanchanpur,3,जनमत पार्टी,131,False,2079
Sudurpaschim,Kanchanpur,3,नेपाल मजदुर किसान पार्टी,106,False,2079
Sudurpaschim,Kanchanpur,3,Independent,105,False,2079
Sudurpaschim,Kanchanpur,3,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल",91,False,2079
Lumbini,Nawalparasi West,1,NC,29519,True,2079
Lumbini,Nawalparasi West,1,"जनता प्रगतिशिल पार्टी, नेपाल",22328,False,2079
Lumbini,Nawalparasi West,1,RSP,12499,False,2079
Lumbini,Nawalparasi West,1,जनमत पार्टी,5952,False,2079
Lumbini,Nawalparasi West,1,RSP,4825,False,2079
Lumbini,Nawalparasi West,1,नागरिक उन्मुक्ति पार्टी,1405,False,2079
Lumbini,Nawalparasi West,1,Independent,1106,False,2079
Lumbini,Nawalparasi West,1,राष्ट्रिय जनमुक्ति पार्टी,708,False,2079
Lumbini,Nawalparasi West,1,बहुजन शक्ति पार्टी,321,False,2079
Lumbini,Nawalparasi West,1,नेपाल लोकतान्त्रिक पार्टी,95,False,2079
Lumbini,Nawalparasi West,1,मौलिक जरोकिलो पार्टी,60,False,2079
Lumbini,Nawalparasi West,1,नेपाल मजदुर किसान पार्टी,58,False,2079
Lumbini,Nawalparasi West,1,Independent,53,False,2079
Lumbini,Nawalparasi West,1,Independent,47,False,2079
Lumbini,Nawalparasi West,1,Independent,38,False,2079
Lumbini,Nawalparasi West,1,Independent,32,False,2079
Lumbini,Nawalparasi West,1,Independent,20,False,2079
Lumbini,Nawalparasi West,1,Independent,19,False,2079
Lumbini,Nawalparasi West,2,RSP,34764,True,2079
Lumbini,Nawalparasi West,2,NC,19594,False,2079
Lumbini,Nawalparasi West,2,NCP,14502,False,2079
Lumbini,Nawalparasi West,2,RSP,5531,False,2079
Lumbini,Nawalparasi West,2,जनमत पार्टी,4612,False,2079
Lumbini,Nawalparasi West,2,नागरिक उन्मुक्ति पार्टी,1848,False,2079
Lumbini,Nawalparasi West,2,Independent,674,False,2079
Lumbini,Nawalparasi West,2,Independent,426,False,2079
Lumbini,Nawalparasi West,2,मंगोल नेशनल अर्गनाइजेसन,383,False,2079
Lumbini,Nawalparasi West,2,राष्ट्रिय जनमुक्ति पार्टी,219,False,2079
Lumbini,Nawalparasi West,2,Independent,168,False,2079
Lumbini,Nawalparasi West,2,Independent,155,False,2079
Lumbini,Nawalparasi West,2,बहुजन शक्ति पार्टी,94,False,2079
Lumbini,Nawalparasi West,2,नेपाल मजदुर किसान पार्टी,49,False,2079
Lumbini,Nawalparasi West,2,Independent,42,False,2079
Lumbini,Nawalparasi West,2,Independent,25,False,2079
Lumbini,Nawalparasi West,2,Independent,23,False,2079
Lumbini,Nawalparasi West,2,Independent,13,False,2079
Karnali,Rukum West,1,CPN-Maoist Centre,39549,True,2079
Karnali,Rukum West,1,NCP,12961,False,2079
Karnali,Rukum West,1,Independent,3567,False,2079
Karnali,Rukum West,1,RSP,796,False,2079
Karnali,Rukum West,1,Independent,214,False,2079
Karnali,Rukum West,1,मंगोल नेशनल अर्गनाइजेसन,208,False,2079
Koshi,Taplejung,1,NCP,21943,True,2079
Koshi,Taplejung,1,CPN-Maoist Centre,21735,False,2079
Koshi,Taplejung,1,Federal Democratic National Forum,941,False,2079
Koshi,Taplejung,1,Janata Samajwadi Party Nepal,628,False,2079
Koshi,Taplejung,1,RSP,406,False,2079
Koshi,Taplejung,1,राष्ट्रिय जनमुक्ति पार्टी,266,False,2079
Koshi,Taplejung,1,Independent,192,False,2079
Koshi,Taplejung,1,मंगोल नेशनल अर्गनाइजेसन,134,False,2079
Koshi,Taplejung,1,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल",61,False,2079
Koshi,Taplejung,1,Janata Samajwadi Party Nepal,56,False,2079
Koshi,Taplejung,1,Independent,29,False,2079
Koshi,Pachthar,1,NCP,32135,True,2079
Koshi,Pachthar,1,NC,32089,False,2079
Koshi,Pachthar,1,RSP,1578,False,2079
Koshi,Pachthar,1,Janata Samajwadi Party Nepal,1274,False,2079
Koshi,Pachthar,1,Federal Democratic National Forum,1011,False,2079
Koshi,Pachthar,1,NCP (मार्क्सवादी लेनिनवादी),816,False,2079
Koshi,Pachthar,1,RSP,526,False,2079
Koshi,Pachthar,1,मंगोल नेशनल अर्गनाइजेसन,522,False,2079
Koshi,Pachthar,1,राष्ट्रिय जनमुक्ति पार्टी,302,False,2079
Koshi,Pachthar,1,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,253,False,2079
Koshi,Pachthar,1,Independent,108,False,2079
Koshi,Pachthar,1,Independent,86,False,2079
Koshi,Pachthar,1,Janata Samajwadi Party Nepal,39,False,2079
Koshi,Pachthar,1,Independent,35,False,2079
Koshi,Pachthar,1,Independent,17,False,2079
Koshi,Illam,1,NCP,25753,True,2079
Koshi,Illam,1,NCP (एकिकृत समाजबादी),23089,False,2079
Koshi,Illam,1,मंगोल नेशनल अर्गनाइजेसन,2442,False,2079
Koshi,Illam,1,RSP,1599,False,2079
Koshi,Illam,1,Janata Samajwadi Party Nepal,1313,False,2079
Koshi,Illam,1,Independent,1184,False,2079
Koshi,Illam,1,Independent,640,False,2079
Koshi,Illam,1,NC (BP),347,False,2079
Koshi,Illam,1,राष्ट्रिय जनमुक्ति पार्टी,265,False,2079
Koshi,Illam,1,Independent,235,False,2079
Koshi,Illam,1,Federal Democratic National Forum,151,False,2079
Koshi,Illam,2,NCP,30020,True,2079
Koshi,Illam,2,NC,29906,False,2079
Koshi,Illam,2,RSP,1380,False,2079
Koshi,Illam,2,मंगोल नेशनल अर्गनाइजेसन,1363,False,2079
Koshi,Illam,2,राष्ट्रिय जनमुक्ति पार्टी,1272,False,2079
Koshi,Illam,2,Janata Samajwadi Party Nepal,724,False,2079
Koshi,Illam,2,Federal Democratic National Forum,684,False,2079
Koshi,Illam,2,RSP,510,False,2079
Koshi,Illam,2,Independent,91,False,2079
Koshi,Illam,2,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल",69,False,2079
Koshi,Illam,2,NC (BP),54,False,2079
Koshi,Illam,2,NCP,48,False,2079
Koshi,Illam,2,सामाजिक लोकतान्त्रिक पार्टी,45,False,2079
Koshi,Illam,2,Independent,19,False,2079
Koshi,Jhapa,1,NC,39624,True,2079
Koshi,Jhapa,1,NCP,25349,False,2079
Koshi,Jhapa,1,RSP,8564,False,2079
Koshi,Jhapa,1,मंगोल नेशनल अर्गनाइजेसन,1577,False,2079
Koshi,Jhapa,1,Federal Democratic National Forum,386,False,2079
Koshi,Jhapa,1,Janata Samajwadi Party Nepal,363,False,2079
Koshi,Jhapa,1,हाम्रो नेपाली पार्टी,331,False,2079
Koshi,Jhapa,1,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल",304,False,2079
Koshi,Jhapa,1,नेपालका लागि नेपाली पार्टी,209,False,2079
Koshi,Jhapa,1,Independent,126,False,2079
Koshi,Jhapa,1,Independent,103,False,2079
Koshi,Jhapa,1,राष्ट्रिय जनमुक्ति पार्टी,48,False,2079
Koshi,Jhapa,1,Janata Samajwadi Party Nepal,46,False,2079
Koshi,Jhapa,1,नेपाल जनता पार्टी,27,False,2079
Koshi,Jhapa,1,Independent,14,False,2079
Koshi,Jhapa,2,NCP,28716,True,2079
Koshi,Jhapa,2,Independent,26455,False,2079
Koshi,Jhapa,2,CPN-Maoist Centre,13930,False,2079
Koshi,Jhapa,2,RSP,8781,False,2079
Koshi,Jhapa,2,Federal Democratic National Forum,762,False,2079
Koshi,Jhapa,2,मंगोल नेशनल अर्गनाइजेसन,684,False,2079
Koshi,Jhapa,2,NC (BP),446,False,2079
Koshi,Jhapa,2,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल",428,False,2079
Koshi,Jhapa,2,राष्ट्रिय जनमुक्ति पार्टी,288,False,2079
Koshi,Jhapa,2,Independent,283,False,2079
Koshi,Jhapa,2,नेपाल विवेकशील पार्टी,252,False,2079
Koshi,Jhapa,2,Independent,244,False,2079
Koshi,Jhapa,2,Janata Samajwadi Party Nepal,133,False,2079
Koshi,Jhapa,2,नेपालका लागि नेपाली पार्टी,106,False,2079
Koshi,Jhapa,2,Janata Samajwadi Party Nepal,99,False,2079
Koshi,Jhapa,2,Independent,80,False,2079
Koshi,Jhapa,2,Independent,20,False,2079
Koshi,Jhapa,2,नेपाल मजदुर किसान पार्टी,14,False,2079
Koshi,Jhapa,3,RSP,40662,True,2079
Koshi,Jhapa,3,NC,37386,False,2079
Koshi,Jhapa,3,RSP,3461,False,2079
Koshi,Jhapa,3,Independent,735,False,2079
Koshi,Jhapa,3,मंगोल नेशनल अर्गनाइजेसन,650,False,2079
Koshi,Jhapa,3,Janata Samajwadi Party Nepal,464,False,2079
Koshi,Jhapa,3,हाम्रो नेपाली पार्टी,374,False,2079
Koshi,Jhapa,3,Independent,294,False,2079
Koshi,Jhapa,3,जनमत पार्टी,194,False,2079
Koshi,Jhapa,3,Federal Democratic National Forum,113,False,2079
Koshi,Jhapa,3,सचेत नेपाली पार्टी(एकल चुनाव चिन्ह),107,False,2079
Koshi,Jhapa,3,Independent,82,False,2079
Koshi,Jhapa,3,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल",70,False,2079
Koshi,Jhapa,3,राष्ट्रिय जनमुक्ति पार्टी,61,False,2079
Koshi,Jhapa,3,NC (BP),59,False,2079
Koshi,Jhapa,3,नेपाल मजदुर किसान पार्टी,35,False,2079
Koshi,Jhapa,3,मौलिक जरोकिलो पार्टी,35,False,2079
Koshi,Jhapa,3,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,26,False,2079
Koshi,Jhapa,4,NCP,29315,True,2079
Koshi,Jhapa,4,NC,22448,False,2079
Koshi,Jhapa,4,RSP,14069,False,2079
Koshi,Jhapa,4,Independent,5010,False,2079
Koshi,Jhapa,4,हाम्रो नेपाली पार्टी,917,False,2079
Koshi,Jhapa,4,Independent,810,False,2079
Koshi,Jhapa,4,Federal Democratic National Forum,706,False,2079
Koshi,Jhapa,4,मंगोल नेशनल अर्गनाइजेसन,445,False,2079
Koshi,Jhapa,4,जनमत पार्टी,416,False,2079
Koshi,Jhapa,4,Janata Samajwadi Party Nepal,183,False,2079
Koshi,Jhapa,4,राष्ट्रिय जनमुक्ति पार्टी,182,False,2079
Koshi,Jhapa,4,"लोकतान्त्रिक समाजवादी पार्टी, नेपाल",111,False,2079
Koshi,Jhapa,4,Independent,90,False,2079
Koshi,Jhapa,4,Independent,67,False,2079
Koshi,Jhapa,4,NC (BP),26,False,2079
Koshi,Jhapa,4,Independent,18,False,2079
Koshi,Jhapa,4,नेपाल मजदुर किसान पार्टी,13,False,2079
Koshi,Jhapa,4,Independent,10,False,2079
Koshi,Jhapa,5,NCP,52319,True,2079
Koshi,Jhapa,5,NC,23743,False,2079
Koshi,Jhapa,5,RSP,11759,False,2079
Koshi,Jhapa,5,जनमत पार्टी,1485,False,2079
Koshi,Jhapa,5,Federal Democratic National Forum,1281,False,2079
Koshi,Jhapa,5,मंगोल नेशनल अर्गनाइजेसन,744,False,2079
Koshi,Jhapa,5,Janata Samajwadi Party Nepal,629,False,2079
Koshi,Jhapa,5,Independent,356,False,2079
